region,cases_distance,deaths_distance,cases_per_100k_distance,deaths_per_100k_distance,is_same_cluster
Brazil.regions.BA:Feira de Santana,41.29126213592233,0.27461858529819694,12.202813038040167,0.3622976800069137,False
Brazil.regions.ES:Serra,771.6865732277066,46.438147471054236,132.75164271736188,8.741627450451041,False
Brazil.regions.ES:Vila Velha,773.1252889505316,23.95561719833565,138.3828421529944,4.544420077780006,False
Brazil.regions.GO:Aparecida de Goiânia,50.47087378640777,2.719371243643088,10.252574603764367,0.2289378987066618,False
Brazil.regions.MG:Betim,10.278040141676504,1.1639118457300277,14.3318245136481,0.2603284195185646,False
Brazil.regions.MG:Contagem,54.74188311688312,2.3627508854781585,9.611376306722262,0.3402384537436872,False
Brazil.regions.MG:Juiz de Fora,156.8982894128525,5.719371243643089,10.16687005068078,0.6914296512099409,False
Brazil.regions.MG:Uberlândia,155.88788719371246,6.727693018955155,5.9847335372734785,0.6505229182060841,False
Brazil.regions.MS:Campo Grande,92.58876560332871,2.0730466944059183,9.766281773509954,0.3497605369238249,False
Brazil.regions.MT:Cuiabá,158.1629680998613,1.6116504854368934,7.5378231219666745,0.31942464773922136,False
Brazil.regions.PA:Ananindeua,688.7170731707319,54.784281842818416,115.16521902391972,10.150570344642116,False
Brazil.regions.PB:Campina Grande,141.67153623188403,3.315362318840579,23.38206982059856,0.7046541721262939,False
Brazil.regions.PB:João Pessoa,784.9602404068424,39.987517337031896,78.6843945847772,4.614189800432284,False
Brazil.regions.PE:Jaboatão dos Guararapes,754.4838187702265,74.80674988441979,89.86773586079248,10.328412727856106,False
Brazil.regions.PI:Teresina,595.9535367545077,17.845584835876096,50.86930416560944,1.7326599049680582,False
Brazil.regions.PR:Londrina,80.16874711049469,10.196486361534905,8.169239528548628,1.475664713930722,False
Brazil.regions.PR:Maringá,40.056403143781786,4.643088303282478,8.92834545177724,0.7988264907965467,False
Brazil.regions.RJ:Belford Roxo,233.088540207341,26.77052395629028,31.17419340197008,5.097713363725586,False
Brazil.regions.RJ:Campos dos Goytacazes,114.47760411203188,4.628658344697366,11.352390429210258,0.7092329031159805,False
Brazil.regions.RJ:Duque de Caxias,567.8234553655722,89.29560474142453,45.200660969592086,9.491323801713557,False
Brazil.regions.RJ:Niterói,328.0970873786408,21.22191400832178,45.92524497204253,3.8234577823889597,False
Brazil.regions.RJ:Nova Iguaçu,553.8838883888388,56.22562256225623,53.00478673818134,6.7675918122966205,False
Brazil.regions.RJ:São João de Meriti,298.2917874396136,29.47278582930757,50.870206284657,6.238867802125199,False
Brazil.regions.RN:Natal,478.704114655571,11.233934350439204,35.489587408849616,0.9391432978994757,False
Brazil.regions.RS:Caxias do Sul,28.00832177531207,0.13915857605177992,12.925144508813968,0.30086737664819047,False
Brazil.regions.SC:Florianópolis,248.44891354600094,3.7332408691631995,31.74423130536084,0.4941688772441663,False
Brazil.regions.SC:Joinville,133.48127600554787,3.774849745723533,5.750093537107953,0.37429969979345645,False
Brazil.regions.SE:Aracaju,547.4433656957929,7.742487286176607,67.15616759565401,0.8578847712593448,False
Brazil.regions.SP:Diadema,380.2775652173913,28.856811594202895,76.01533584708466,6.702404799264409,False
Brazil.regions.SP:Jundiaí,209.12140921409213,17.953387533875336,36.41157983153769,4.118663207969625,False
Brazil.regions.SP:Mauá,223.67313915857605,17.360147942672214,30.65181661466569,3.366924809877744,False
Brazil.regions.SP:Mogi das Cruzes,319.09731853906607,24.622746185852986,54.39419547893601,5.222362983888848,False
Brazil.regions.SP:Osasco,854.8104484512252,96.9796578825705,103.59565111761387,13.562541810006078,False
Brazil.regions.SP:Ribeirão Preto,238.92098627066406,8.80106472401233,18.8883711384948,1.1024064114986571,False
Brazil.regions.SP:Santo André,564.3203883495147,30.620434581599632,59.649683235246755,3.935887395772312,False
Brazil.regions.SP:Santos,870.7066022544283,55.520772946859914,188.65425393936872,12.813146434514682,False
Brazil.regions.SP:Sorocaba,221.58805797101448,20.34527536231884,19.181752230988046,2.880587175694947,False
Brazil.regions.SP:São Bernardo do Campo,674.5386037910309,51.70596393897365,61.33891433808675,5.833494289698844,False
Brazil.regions.SP:São José do Rio Preto,154.15487748497458,7.721220527045769,16.70154982630048,1.3736732166885288,False
Brazil.regions.SP:São José dos Campos,237.93435043920482,10.781322237632919,14.59211891476736,1.168992176799122,False
Cape_Verde,164.69070735090153,1.5099398982894128,13.828642227015225,0.402829978963014,False
Comoros,20.585734870317005,0.9726224783861672,4.188780186735638,0.11685651447230366,False
Luxembourg,2767.8270920018495,55.05362921867776,436.9273660279665,8.741825692802278,False
Maldives,215.75312066574205,0.2884882108183079,29.336997328397437,0.2628065505767182,False
Malta,346.992371705964,2.400832177531207,53.72250522002488,0.39448605614354015,False
United_States_of_America.regions.Alabama:Jefferson,787.242718446602,36.48173832639852,100.49575483325037,5.2188596808619865,False
United_States_of_America.regions.California:San Francisco,151.34535367545078,1.763291724456773,10.032440278041678,0.16556766692460156,False
United_States_of_America.regions.California:San Joaquin,404.22769301895516,19.51502542764679,33.85683373615355,2.2341043195497856,False
United_States_of_America.regions.California:San Mateo,719.2399445214979,26.827554322699957,74.74131172866582,3.173036620576772,False
United_States_of_America.regions.California:Sonoma,113.32015718908924,1.1183541377716135,6.888326255827953,0.4196130252360737,False
United_States_of_America.regions.California:Stanislaus,267.4394359685622,8.789181692094314,30.82499190134264,1.2837872665677466,False
United_States_of_America.regions.California:Ventura,417.0120203421175,13.300970873786408,30.03159327969678,1.2421445791139794,False
